car_id,make,model,year,mileage,fuel_type,transmission,engine_power,body_type,price
900402436,Škoda,Fabia,2023,41887,Benzín,M,70,H,380000
900510348,Jeep,Renegade,2018,73083,Benzín,M,103,SUV,350000
900502675,Renault,Fluence,2010,130747,Benzín,M,81,S,90000
900478962,Audi,Q8,2023,18331,Benzín,A,250,SUV,2100000
900505826,Škoda,Fabia,2022,24305,Benzín,A,81,H,420000
900504045,Renault,Clio,2024,9382,Benzín,M,67,H,370000
900502726,Volvo,C30,2009,223808,Diesel,M,80,H,90000
900508137,Renault,Fluence,2010,190050,Benzín,M,81,S,80000
900510621,Opel,Zafira,2008,162113,Diesel,M,88,MPV,56000
900504092,Opel,Astra,2007,206951,Benzín,M,76,C,45000
900501247,Škoda,Fabia,2004,144498,Benzín,M,40,H,40000
900507182,Škoda,Octavia,2003,254093,Benzín,M,55,H,30000
900321484,Škoda,Fabia,2023,15608,Benzín,A,81,H,470000
500036489,Toyota,Proace City Verso,2022,59168,Benzín,A,96,P,560000
900503525,Ford,Puma,2023,27499,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,M,92,SUV,450000
900506647,Renault,Scenic,2017,88783,Diesel,M,81,MPV,300000
700165629,Opel,Astra,2008,183120,LPG,M,66,H,63000
900495751,Kia,Picanto,2008,89155,Benzín,M,45,H,30000
900413729,Mercedes-Benz,GLC Coupe,2023,7596,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Diesel + Mild-Hybrid,A,145,SUV,1720000
900501479,Mercedes-Benz,B,2024,2578,Benzín,A,100,MPV,730000
900505992,Ford,Puma,2022,17877,Benzín,A,92,SUV,490000
900488821,Škoda,Fabia,2021,36633,Benzín,M,70,H,370000
900504046,Hyundai,i20,2022,26970,Benzín,M,62,H,340000
900508379,Dacia,Sandero,2022,27779,Benzín,M,67,H,290000
900480322,Dacia,Sandero,2013,95188,Benzín,M,66,H,85000
900494232,Ford,C-Max,2007,228553,Diesel,M,80,MPV,40000
900502029,Seat,Leon,2006,209751,Benzín,M,75,H,40000
900435313,Škoda,Karoq,2024,29938,Benzín,A,110,SUV,780000
900403058,Škoda,Fabia,2023,30220,Benzín,M,81,H,410000
900508171,Toyota,Yaris,2008,176164,Benzín,M,51,H,70000
900494274,Toyota,Avensis,2006,233201,Benzín,M,95,C,50000
900467347,DS,4,2015,175725,Diesel,A,133,H,200000
900497406,Citroen,C4 Grand Picasso,2008,273248,Diesel,M,80,MPV,50000
900503584,Ford,C-Max,2006,219925,Diesel,M,80,MPV,40000
900385424,BMW,iX,2023,25641,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,240,SUV,1500000
900498270,Renault,Scenic,2013,124374,Benzín,M,97,MPV,170000
900499515,Ford,Mondeo,2009,255206,Diesel,M,103,C,80000
900490531,Ford,C-Max,2008,194649,Diesel,M,80,MPV,50000
900505717,Ford,C-Max,2005,242750,Diesel,M,80,MPV,40000
300148644,Citroen,e-C4,2021,44153,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,100,H,452000
900498779,Hyundai,i20,2022,17354,Benzín,A,74,H,440000
900506836,Seat,Ibiza,2023,6038,Benzín,M,81,H,420000
900506272,Toyota,Aygo,2020,28532,Benzín,A,53,H,300000
900493086,Mitsubishi,Space Star,2020,15654,Benzín,M,59,H,260000
900499798,Hyundai,i20,2016,69087,Benzín,M,55,H,175000
900501610,Kia,Ceed,2007,264114,Diesel,M,66,H,45000
900510741,Ford,Focus,2007,271524,Diesel,M,66,C,40000
900509277,Renault,Laguna,2006,134317,Diesel,M,110,C,75000
900494505,Peugeot,Partner,2013,283784,Diesel,M,55,P,60000
900501287,Toyota,Yaris,2024,24148,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,H,640000
900502112,Volkswagen,Polo,2006,163920,Benzín,M,55,H,50000
900501174,Škoda,Fabia,2005,236345,Benzín,M,47,C,40000
900507081,Škoda,Fabia,2004,221789,Benzín,M,55,H,40000
900485012,Peugeot,Boxer,2019,79662,Diesel,M,96,V,330000
900508665,Citroen,C3,2009,93193,Benzín,M,54,H,45000
900403184,Škoda,Fabia,2024,28109,Benzín,A,81,H,460000
900403041,Škoda,Fabia,2023,42143,Benzín,M,81,H,420000
900507548,Toyota,Aygo,2020,4416,Benzín,M,53,H,260000
900499634,Ford,Mondeo,2009,180193,Diesel,M,92,C,75000
900509804,Škoda,Rapid,2014,412127,Diesel,M,77,H,70000
900501995,Peugeot,307,2007,197639,Diesel,M,66,H,60000
900438991,Škoda,Fabia,2024,18657,Benzín,M,59,H,370000
900508835,Suzuki,Swift,2016,122933,LPG,M,69,H,180000
900371078,Nissan,Townstar,2023,15769,Benzín,M,96,P,500000
500036894,Fiat,Fullback,2018,61041,Diesel,A,133,OFF,550000
900403182,Škoda,Fabia,2024,21756,Benzín,M,81,H,430000
900494482,Hyundai,i20,2023,3401,Benzín,M,74,H,390000
900510699,Peugeot,107,2013,128208,Benzín,A,50,H,105000
900498406,Renault,Scenic,2010,199428,Benzín,M,96,MPV,100000
900507010,Škoda,Favorit,1993,111128,Benzín,M,43,H,30000
900374752,Kia,Niro,2022,17568,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,135,SUV,680000
900476145,Škoda,Fabia,2023,21441,Benzín,M,81,H,435000
900439047,Škoda,Fabia,2024,28085,Benzín,M,59,H,360000
900439000,Škoda,Fabia,2024,28310,Benzín,M,59,H,360000
900508655,Saab,9-3,2010,386626,Diesel,M,132,C,80000
900487940,Toyota,Corolla,2004,138840,Diesel,M,85,H,65000
900500989,BMW,1,2005,231668,Benzín,M,85,H,65000
900502050,Mazda,6,2007,193974,Benzín,M,88,H,60000
900506623,Citroen,C4 Grand Picasso,2010,315442,Diesel,M,82,MPV,60000
900474097,Peugeot,Boxer,2019,50759,Diesel,M,96,V,350000
900509263,Škoda,Fabia,2024,5707,Benzín,M,59,H,360000
900498823,Ford,Fiesta,2004,129983,Benzín,M,51,H,30000
900415778,Škoda,Fabia,2023,28550,Benzín,A,81,H,490000
900494434,Renault,Laguna,2009,153706,Benzín,M,150,C,80000
900497123,Toyota,Auris,2007,221632,Diesel,M,130,H,65000
900479080,Renault,Kangoo,2011,148987,Benzín,M,78,P,75000
900503748,Hyundai,Accent,2007,127033,Benzín,M,71,S,55000
900438893,Škoda,Fabia,2024,36184,Benzín,M,70,H,420000
900507316,Škoda,Fabia,2024,21164,Benzín,M,70,H,380000
900508435,Kia,Carens,2016,75497,Benzín,M,99,MPV,280000
900507687,Hyundai,i20,2018,51448,Benzín,M,55,H,240000
900506564,Ford,Fusion,2008,143217,Benzín,M,59,MPV,65000
900503987,Ford,Fusion,2007,202030,Benzín,M,59,MPV,35000
700108287,Škoda,Fabia,2023,32324,Benzín,M,81,H,430000
900508674,Seat,Toledo,2016,127510,Benzín,M,81,S,230000
900508707,Renault,Scenic,2012,152482,Benzín,M,96,MPV,160000
900508346,Peugeot,508,2012,299331,Diesel,M,103,C,80000
900415780,Škoda,Fabia,2023,26663,Benzín,A,81,H,480000
900501332,Hyundai,i20,2024,5370,Benzín,M,58,H,390000
900499839,Škoda,Fabia,2003,154999,Benzín,M,47,C,35000
900500665,Dodge,Durango,2014,159571,Benzín,A,216,SUV,480000
900503757,Škoda,Fabia,2024,9220,Benzín,M,81,H,450000
900509681,Seat,Toledo,2014,150941,Benzín,M,63,S,170000
900493366,Renault,Megane,2007,221665,Diesel,M,78,C,40000
900505800,Škoda,Fabia,2004,171349,Benzín,M,47,C,40000
900510524,Peugeot,308,2008,251430,Diesel,M,66,H,40000
900505995,Hyundai,H-1 Tour,2019,50612,Diesel,A,125,B,700000
900507472,Toyota,Yaris Cross,2022,53362,Benzín,A,92,SUV,470000
900508597,Fiat,Panda,2013,93847,Benzín,M,51,H,80000
900503993,Škoda,Fabia,2005,232814,Benzín,M,47,C,35000
900468099,Kia,Niro,2024,3500,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,95,SUV,700000
900504573,Hyundai,i20,2020,52737,Benzín,M,55,H,230000
900510556,Seat,Toledo,2015,101247,Benzín,M,66,S,170000
900497407,Ford,Focus,2000,116410,Benzín,M,74,H,35000
900509642,Škoda,Fabia,2024,24505,Benzín,M,85,H,480000
900504084,Citroen,C3,2005,199671,Diesel,M,66,H,30000
900507300,Toyota,Yaris Cross,2021,15574,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,560000
900403049,Škoda,Fabia,2024,22790,Benzín,M,81,H,440000
900506102,Toyota,Corolla Verso,2007,351903,Diesel,M,100,MPV,50000
900508189,Škoda,Fabia,2001,233486,Diesel,M,47,S,40000
900438976,Škoda,Fabia,2024,29641,Benzín,M,70,H,400000
900506316,Peugeot,307,2005,192371,Benzín,M,65,H,45000
900415779,Škoda,Fabia,2023,10491,Benzín,A,81,H,475000
900499185,Škoda,Fabia,2024,14261,Benzín,M,70,H,380000
900507933,Škoda,Octavia,2004,422016,Diesel,M,81,C,40000
900501677,Ford,C-Max,2004,322065,Diesel,M,100,MPV,30000
900508060,Hyundai,i20,2024,2918,Benzín,A,74,H,460000
900496109,Seat,Arona,2024,9231,Benzín,M,70,SUV,430000
900500006,Škoda,Fabia,2024,6126,Benzín,M,70,H,420000
900500486,Ford,C-Max,2008,341274,Diesel,M,66,MPV,35000
900500299,Renault,Thalia,2007,155976,Benzín,M,55,S,30000
900510608,Kia,Niro,2017,86098,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,104,SUV,330000
900498759,Opel,Agila,2009,59069,Benzín,M,63,H,90000
900505650,Ford,Focus,2006,276592,Benzín,M,85,C,30000
900504911,Nissan,Note,2015,98398,Benzín,M,59,H,160000
900490461,Toyota,Verso,2010,245304,Diesel,M,93,MPV,70000
900420781,Škoda,Fabia,2023,32818,Benzín,A,81,H,450000
900471759,Peugeot,Boxer,2018,58364,Diesel,M,96,V,330000
900482461,Renault,Laguna,2010,146992,Diesel,M,81,H,85000
900477681,Kia,Carens,2014,174079,Benzín,M,99,MPV,130000
900501488,Škoda,Fabia,2024,6739,Benzín,A,81,H,460000
900502816,Citroen,Xsara Picasso,2003,259497,Diesel,M,66,MPV,40000
900502478,Renault,Scenic,2006,122353,Benzín,M,82,MPV,76000
900496908,Peugeot,508,2012,265960,Diesel,M,103,S,65000
900503151,Dacia,Sandero,2009,206220,Benzín,M,55,H,40000
900497754,Škoda,Fabia,2006,267846,Benzín,M,47,C,36000
900503550,Cupra,Leon,2024,25499,Benzín,A,140,C,680000
900504590,Mitsubishi,Space Star,2022,25897,Benzín,A,52,H,330000
900507052,Seat,Toledo,2018,97326,Benzín,M,81,S,250000
900483433,Citroen,Xsara Picasso,2004,154109,Benzín,M,85,MPV,50000
900499562,Renault,Scenic,2012,184025,Diesel,M,81,MPV,90000
900510064,Škoda,Fabia,2006,265832,Benzín,M,40,H,33000
900452022,Porsche,911,1985,210877,Benzín,M,152,CPE,1500000
900504234,Seat,Alhambra,2003,393103,Diesel,M,85,MPV,40000
900502855,Mazda,2,2004,165550,Benzín,M,55,H,35000
900428307,Škoda,105,1983,73821,Benzín,M,33,S,80000
900509692,Seat,Cordoba,2007,156757,Benzín,M,63,S,55000
900507370,Citroen,C4 Picasso,2009,234481,Diesel,M,80,MPV,46000
900498939,Renault,Clio,2007,250706,Benzín,M,65,H,35000
900508632,Kia,Carnival,2008,314975,Diesel,M,136,MPV,70000
900510314,Toyota,Yaris Cross,2022,16930,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,640000
900510698,Dacia,Sandero,2010,192889,Benzín,M,55,H,25000
900503654,Citroen,C4 X,2023,17400,Benzín,A,96,S,490000
900505344,Seat,Altea,2005,276198,Diesel,M,77,MPV,60000
900487866,Renault,Laguna,2007,181530,Benzín,M,82,H,60000
900510079,Opel,Agila,2008,103635,Benzín,M,48,H,70000
900509298,Renault,Thalia,2006,124900,Benzín,M,72,S,35000
900491266,Opel,Astra,1999,107554,Benzín,M,74,H,25000
900504218,Renault,Laguna,2009,227987,Benzín,M,103,C,66000
900508465,Honda,Civic,2003,170292,Benzín,M,81,H,45000
900498631,Renault,Megane,1999,134140,Benzín,M,70,S,30000
900506828,Ford,C-Max,2007,314840,Diesel,M,66,MPV,30000
900475903,Porsche,911,1999,94529,Benzín,A,221,CAB,750000
900510140,Toyota,Verso,2009,231100,Diesel,M,93,MPV,65000
900503756,Peugeot,207,2006,140000,Benzín,M,65,H,50000
900505715,Škoda,Fabia,2003,329684,Diesel,M,74,C,37000
900499478,Citroen,Nemo,2010,80071,Benzín,M,54,P,90000
900499586,Citroen,Xsara Picasso,2003,327868,Diesel,M,66,MPV,40000
900505886,Škoda,Felicia,1997,153791,Benzín,M,40,H,25000
700118310,Škoda,Enyaq,2023,12326,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,SUV,1000000
900432761,Škoda,120,1980,70291,Benzín,M,38,S,80000
900482418,Toyota,Yaris Cross,2023,24525,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,670000
900504635,Škoda,Felicia,1999,113907,Benzín,M,40,H,25000
900335262,Audi,RS Q8,2022,30030,Benzín,A,441,SUV,2900000
900492023,Audi,RS Q8,2020,70785,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,A,441,SUV,2550000
900492277,Rising,R7,2024,221,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,250,SUV,1250000
900504456,Jeep,Gladiator,2022,10680,Diesel,A,194,OFF,1100000
900504807,Audi,S6,2019,144055,Diesel,A,257,C,1050000
900492281,Nissan,Ariya,2024,5,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,178,SUV,1000000
900503972,BMW,iX1,2023,14895,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,230,SUV,1000000
900498149,Toyota,Mirai,2021,9385,"Fuel Cell EV (FCEV)Elektromobil poháněný vodíkovým palivovým článkem. Má tichý provoz s nulovými lokálními emisemi stejně jako bateriový elektromobil, místo dobíjení baterie ale doplňuje vodík u speciální čerpací stanice.Elektro (FCEV)",A,134,S,1000000
900508692,Mercedes-Benz,Vito,2021,87207,Diesel,A,176,B,1000000
300151800,BMW,iX1,2022,11564,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,230,SUV,905000
900501992,Audi,e-tron,2019,17576,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,300,SUV,900000
900492282,Honda,e:Ny1,2024,342,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,SUV,900000
300151803,Volvo,C40,2023,24591,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,170,SUV,828000
900499325,Volvo,C40,2023,27325,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,170,SUV,850000
900507503,Audi,e-tron Sportback,2021,32111,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,230,SUV,830000
900505248,Audi,SQ7,2017,224045,Diesel,A,320,SUV,800000
300150116,Kia,EV6,2022,86420,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,168,SUV,760000
300147231,Volkswagen,ID.5,2022,29838,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,SUV,760000
900472266,Toyota,Corolla Cross,2023,23619,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,90,SUV,760000
900499734,Renault,Austral,2024,11403,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,147,SUV,780000
900477974,Toyota,Corolla Cross,2023,24583,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,90,SUV,730000
900508730,Renault,Austral,2025,5634,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,147,SUV,760000
300154132,Renault,Symbioz,2024,5574,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,105,SUV,728000
900477972,Toyota,Corolla Cross,2023,18454,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,90,SUV,720000
900495266,Genesis,G70,2022,66535,Diesel,A,147,S,750000
900496059,Mercedes-Benz,Vito,2019,91560,Diesel,A,140,B,740000
1010011074,Volkswagen,ID.4,2021,20036,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,SUV,701000
900477977,Toyota,Yaris Cross,2023,24895,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,700000
700159155,Alfa Romeo,Tonale,2022,17776,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,A,96,SUV,683000
900482416,Toyota,Yaris Cross,2023,25075,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,680000
900482415,Toyota,Yaris Cross,2023,19343,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,680000
900489400,Toyota,Yaris Cross,2023,9376,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,670000
900501137,Toyota,Yaris Cross,2023,12282,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,700000
500036739,Dongfeng,U-Tour,2024,15881,Benzín,A,130,MPV,700000
900509046,Volvo,V90,2020,106431,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,251,C,700000
900509811,Mercedes-Benz,Vito,2020,80585,Diesel,M,100,B,700000
900479414,Cupra,Leon,2023,21008,Benzín,A,110,C,660000
900503590,Dongfeng,U-Tour,2024,21941,Benzín,A,130,MPV,690000
300152761,Ford,Ranger Raptor,2019,196452,Diesel,A,157,OFF,641000
300153789,Škoda,Enyaq,2021,51205,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,SUV,639000
900502228,Renault,Austral,2023,13307,Benzín,M,103,SUV,650000
900509162,Toyota,Yaris Cross,2024,16171,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,645000
900480256,Cupra,Leon,2023,14427,Benzín,A,110,C,630000
500036216,Ssang Yong,Musso,2021,75481,Diesel,A,133,OFF,630000
900502241,Dongfeng,Forthing T5 EVO,2023,28929,Benzín,A,130,SUV,630000
900505556,Mercedes-Benz,Vito,2016,127100,Diesel,A,140,B,630000
900488364,MG,5,2024,20,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,115,C,630000
900510154,Toyota,Yaris Cross,2022,25212,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,630000
300149942,Cupra,Born,2022,33312,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,170,H,582000
700166115,MG,5,2023,6937,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,115,C,581000
900505780,Tesla,Model 3,2019,123005,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,324,S,560000
300147324,Peugeot,e-Rifter,2022,2951,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,100,P,559000
300152279,Volkswagen,ID.4,2021,74039,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,109,SUV,551000
900506935,Toyota,Yaris Cross,2024,9998,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,SUV,600000
900492279,BYD,Seagull,2024,12,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,55,H,580000
900469391,Mercedes-Benz,Vito,2020,124012,Diesel,A,100,B,570000
900490190,MG,3,2025,10,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,143,H,500000
900502928,Ford,Puma,2021,18161,Benzín,M,92,SUV,440000
900506670,Škoda,Superb,2017,91851,Diesel,A,110,S,440000
900507275,MG,ZS SUV,2023,20825,Benzín,M,82,SUV,440000
900506364,Citroen,C4,2023,13449,Benzín,M,96,H,440000
900504786,Škoda,Octavia,2021,77748,Diesel,M,85,H,440000
900505022,Kia,Ceed,2023,15273,Benzín,M,118,C,440000
900505383,MG,ZS SUV,2023,9505,Benzín,M,82,SUV,440000
900505203,Škoda,Octavia,2022,87922,Diesel,M,85,H,440000
900507916,Škoda,Superb,2016,137759,Diesel,A,140,C,440000
1010011062,Volkswagen,T-Cross,2020,21176,Benzín,A,85,SUV,440000
900504653,Toyota,Yaris,2023,1612,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,85,H,440000
900504903,Mercedes-Benz,C,2016,110553,Benzín,A,135,S,440000
900505968,Škoda,Fabia,2023,26772,Benzín,A,81,H,440000
1010011376,Škoda,Kodiaq,2019,167167,Benzín,A,110,SUV,440000
900502909,Mercedes-Benz,GLA,2014,127319,Diesel,A,100,SUV,420000
900504120,MG,ZS SUV,2022,43907,Benzín,A,82,SUV,420000
500036637,Toyota,Proace City Verso,2021,85979,Benzín,M,81,P,420000
900500008,MINI,Clubman,2017,68133,Benzín,A,141,C,420000
900499022,Peugeot,Rifter,2019,135794,Diesel,A,96,P,420000
900503723,Mercedes-Benz,C,2017,171971,Diesel,A,125,S,430000
900503673,Škoda,Octavia,2019,51069,Benzín,M,110,H,430000
900509333,Škoda,Scala,2023,29500,Benzín,M,70,H,430000
900508471,Peugeot,3008,2018,107212,Diesel,A,88,SUV,430000
900506961,Mercedes-Benz,C,2018,226505,Diesel,A,143,C,430000
900506054,Škoda,Karoq,2019,54034,Benzín,M,110,SUV,430000
900504742,Volkswagen,Passat,2018,128435,Diesel,A,140,S,430000
900505247,Kia,XCeed,2022,44378,Benzín,M,88,H,430000
1010009496,Mercedes-Benz,E,2017,151106,Diesel,A,143,C,430000
900497015,Mercedes-Benz,Viano,2012,100158,Diesel,M,120,B,420000
900504484,Škoda,Octavia,2020,66525,Benzín,A,110,C,420000
900503154,Citroen,Berlingo,2021,112905,Diesel,M,96,P,420000
900507353,Škoda,Superb,2018,230306,Diesel,A,140,C,420000
900508387,Volvo,XC90,2015,272794,Diesel,A,165,SUV,420000
900506081,Opel,Insignia,2018,109660,Diesel,A,154,C,360000
900508096,Škoda,Fabia,2025,1755,Benzín,M,70,H,420000
900503755,Škoda,Octavia,2020,105905,Diesel,M,85,C,400000
